Liushnia O.,Gomilko O.,3,1,"['11', '8', '11', '11']","['9', '11', '9', '5']",15.11. 12:25,n9jRwmq0
Leonenko O.,Zaporozhets D.,3,2,"['11', '5', '10', '11', '11']","['7', '11', '12', '7', '9']",15.11. 12:20,IDzXmR70
Tkachenko A.,Burdelnyi S.,3,1,"['11', '11', '8', '11']","['8', '0', '11', '6']",15.11. 11:50,zkoSl7hf
Sokoltsov Y.,Halimbaiev R.,1,3,"['11', '4', '10', '9']","['5', '11', '12', '11']",15.11. 11:25,xzVksGjo
Melnykov V.,Zaporozhets D.,2,3,"['11', '11', '7', '10', '6']","['6', '8', '11', '12', '11']",15.11. 11:20,dbnOkmwl
Kobets V.,Lytvynov V.,3,1,"['12', '11', '6', '11']","['10', '9', '11', '8']",15.11. 10:55,Qc2MbrMI
Burdelnyi S.,Lymarenko O.,1,3,"['11', '8', '10', '11']","['7', '11', '12', '13']",15.11. 10:50,SOsKjTNs
Hnoievoi R.,Sokolov S.,3,0,"['11', '11', '11']","['6', '2', '4']",15.11. 10:35,tSNH15gc
Matvieiev D.,Chornobab V.,3,2,"['12', '6', '4', '11', '12']","['10', '11', '11', '7', '10']",15.11. 10:30,OUahxU8l
Volkov P.,Lisechko A.,3,0,"['11', '14', '11']","['9', '12', '9']",15.11. 10:25,rZCHaO6C
Tkachenko A.,Leonenko O.,3,1,"['6', '15', '11', '11']","['11', '13', '1', '8']",15.11. 10:20,QFehe9FQ
Dombrovskyi A.,Diachenko S.,3,2,"['11', '6', '11', '10', '11']","['6', '11', '8', '12', '9']",15.11. 10:05,SOJD2ovi
Diachenko V.,Zholubak M.,0,3,"['7', '2', '3']","['11', '11', '11']",15.11. 10:00,ARelwAgr
Halimbaiev R.,Lytvynov V.,1,3,"['11', '8', '4', '7']","['7', '11', '11', '11']",15.11. 09:55,4rED04i6
Burdelnyi S.,Zaporozhets D.,0,3,"['8', '3', '0']","['11', '11', '11']",15.11. 09:50,ri6mdk0K
Trydukh I.,Kolesnik Y.,0,3,"['7', '8', '4']","['11', '11', '11']",15.11. 09:35,OjgXggzi
Filenko O.,Ivashkin O.,3,2,"['11', '9', '11', '8', '11']","['9', '11', '7', '11', '6']",15.11. 09:30,4pJLsjoR
Lisechko A.,Sokoltsov Y.,3,1,"['11', '11', '6', '12']","['7', '8', '11', '10']",15.11. 09:25,A7aA1px0
Leonenko O.,Melnykov V.,3,0,"['11', '11', '11']","['9', '9', '5']",15.11. 09:20,Um2qcVpE
Sokolov S.,Diachenko S.,0,3,"['8', '5', '15']","['11', '11', '17']",15.11. 09:05,p0fTfZKp
Chornobab V.,Zholubak M.,0,3,"['7', '5', '7']","['11', '11', '11']",15.11. 09:00,QgKHrWVK
Volkov P.,Kobets V.,2,3,"['9', '11', '7', '12', '4']","['11', '2', '11', '10', '11']",15.11. 08:55,WG062QMg
Tkachenko A.,Lymarenko O.,0,3,"['5', '7', '7']","['11', '11', '11']",15.11. 08:50,GpE1Yo8D
Ivashkin O.,Matvieiev D.,3,0,"['11', '11', '11']","['8', '4', '7']",15.11. 08:35,dKFDqCGE
Kolesnik Y.,Hnoievoi R.,3,1,"['11', '11', '11', '11']","['13', '7', '8', '3']",15.11. 08:35,h821aFCT
Burdelnyi S.,Leonenko O.,0,3,"['9', '5', '6']","['11', '11', '11']",15.11. 08:25,xfFcZRh7
Lisechko A.,Lytvynov V.,1,3,"['5', '13', '7', '9']","['11', '11', '11', '11']",15.11. 08:25,lhB1367m
Trydukh I.,Dombrovskyi A.,0,3,"['6', '9', '8']","['11', '11', '11']",15.11. 08:05,EH3c0ecN
Filenko O.,Diachenko V.,3,1,"['8', '11', '13', '11']","['11', '5', '11', '8']",15.11. 08:00,ITG9ph18
Kobets V.,Halimbaiev R.,1,3,"['11', '9', '9', '10']","['6', '11', '11', '12']",15.11. 07:55,zk7c4nhs
Lymarenko O.,Zaporozhets D.,2,3,"['10', '11', '11', '3', '6']","['12', '8', '7', '11', '11']",15.11. 07:50,drb0z8w1
Ivashkin O.,Zholubak M.,0,3,"['5', '8', '4']","['11', '11', '11']",15.11. 07:35,xbkofmCq
Kolesnik Y.,Diachenko S.,3,1,"['12', '9', '12', '12']","['10', '11', '10', '10']",15.11. 07:35,WhEh1yrH
Tkachenko A.,Melnykov V.,3,1,"['9', '12', '11', '11']","['11', '10', '7', '3']",15.11. 07:25,IiadylOf
Volkov P.,Sokoltsov Y.,3,1,"['4', '11', '11', '12']","['11', '4', '8', '10']",15.11. 07:25,I9KV8SqQ
Dombrovskyi A.,Sokolov S.,3,0,"['11', '11', '11']","['9', '7', '4']",15.11. 07:05,KIAl2HSA
Diachenko V.,Chornobab V.,3,1,"['11', '9', '11', '11']","['2', '11', '8', '6']",15.11. 07:00,YTpQbT3S
Lisechko A.,Kobets V.,3,2,"['8', '11', '9', '11', '11']","['11', '7', '11', '5', '8']",15.11. 06:55,vJLR98UJ
Leonenko O.,Lymarenko O.,2,3,"['11', '11', '9', '6', '6']","['4', '8', '11', '11', '11']",15.11. 06:50,OEiciod2
Filenko O.,Matvieiev D.,3,0,"['11', '11', '11']","['6', '6', '6']",15.11. 06:40,fwnMa9lM
Trydukh I.,Hnoievoi R.,3,2,"['6', '11', '11', '6', '11']","['11', '9', '2', '11', '3']",15.11. 06:35,QeBp3cD4
Sokoltsov Y.,Lytvynov V.,2,3,"['8', '11', '8', '11', '8']","['11', '8', '11', '8', '11']",15.11. 06:25,21xqoPiJ
Burdelnyi S.,Melnykov V.,2,3,"['6', '11', '6', '12', '6']","['11', '7', '11', '10', '11']",15.11. 06:20,ABmghRtd
Kolesnik Y.,Dombrovskyi A.,3,2,"['11', '12', '6', '5', '11']","['7', '10', '11', '11', '7']",15.11. 06:05,n5Ct4wbb
Ivashkin O.,Diachenko V.,2,3,"['11', '6', '8', '11', '10']","['9', '11', '11', '9', '12']",15.11. 06:00,GOxRL8O7
Volkov P.,Halimbaiev R.,1,3,"['11', '6', '10', '11']","['7', '11', '12', '13']",15.11. 05:55,OAwun5xD
Tkachenko A.,Zaporozhets D.,3,0,"['11', '14', '11']","['3', '12', '7']",15.11. 05:50,Gllkg7Rk
Hnoievoi R.,Diachenko S.,3,1,"['11', '11', '11', '11']","['9', '13', '9', '7']",15.11. 05:35,UTHy5Jrh
Matvieiev D.,Zholubak M.,0,3,"['11', '9', '7']","['13', '11', '11']",15.11. 05:30,IwKNMl91
Kobets V.,Sokoltsov Y.,3,2,"['11', '5', '11', '6', '13']","['8', '11', '9', '11', '11']",15.11. 05:25,zDLobHUE
Trydukh I.,Sokolov S.,3,1,"['11', '11', '8', '12']","['6', '5', '11', '10']",15.11. 05:05,jwJX5aTo
Filenko O.,Chornobab V.,3,0,"['11', '11', '11']","['8', '6', '5']",15.11. 05:00,OGKJNUge
Lisechko A.,Halimbaiev R.,3,0,"['11', '11', '12']","['8', '6', '10']",15.11. 04:55,6wHsacF8
Dombrovskyi A.,Hnoievoi R.,1,3,"['11', '7', '6', '3']","['6', '11', '11', '11']",15.11. 04:35,hniNvTTg
Diachenko V.,Matvieiev D.,3,0,"['11', '11', '12']","['7', '6', '10']",15.11. 04:30,pQLFOAvk
Volkov P.,Lytvynov V.,2,3,"['5', '10', '13', '11', '9']","['11', '12', '11', '6', '11']",15.11. 04:25,SnIw0w02
Kolesnik Y.,Sokolov S.,1,3,"['8', '11', '8', '7']","['11', '8', '11', '11']",15.11. 04:05,f1YJu9Em
Ivashkin O.,Chornobab V.,2,3,"['10', '9', '11', '11', '6']","['12', '11', '8', '8', '11']",15.11. 04:00,SlRAPjPr
Danchenko V.,Portnov H.,1,3,"['11', '9', '8', '9']","['6', '11', '11', '11']",15.11. 03:55,WIuuVC1L
Kondratenko V.,Riadynskyi Y.,0,3,"['6', '8', '6']","['11', '11', '11']",15.11. 03:50,bXL301dU
Trydukh I.,Diachenko S.,0,3,"['3', '8', '5']","['11', '11', '11']",15.11. 03:35,CxqFtkas
Filenko O.,Zholubak M.,3,0,"['11', '11', '11']","['8', '6', '8']",15.11. 03:30,QuuqUWGR
Stepanchuk Y.,Melashenko O.,3,0,"['13', '11', '11']","['11', '9', '9']",15.11. 03:25,IFyyWhnF
Havryliuk B.,Lutsenko V.,3,1,"['6', '11', '11', '12']","['11', '1', '7', '10']",15.11. 03:20,pUHa1ssO
Yakubov M.,Pereguda O.,0,3,"['6', '3', '10']","['11', '11', '12']",15.11. 03:15,YaimXsRi
Bielokon Y.,Sharanyuk O.,3,1,"['11', '11', '8', '11']","['5', '9', '11', '8']",15.11. 02:55,zinWWYW8
Melchenko A.,Kovpak E.,0,3,"['9', '9', '9']","['11', '11', '11']",15.11. 02:50,GSCEtUsp
Smyk V.,Klymenko K.,1,3,"['10', '7', '12', '9']","['12', '11', '10', '11']",15.11. 02:45,MPmqYNBo
Portnov H.,Melashenko O.,0,3,"['6', '3', '10']","['11', '11', '12']",15.11. 02:25,d0mSXEH2
Riadynskyi Y.,Lutsenko V.,2,3,"['4', '12', '6', '11', '8']","['11', '10', '11', '7', '11']",15.11. 02:25,25Sf2NRH
Semenets S.,Khairov D.,3,2,"['11', '7', '11', '8', '11']","['9', '11', '5', '11', '3']",15.11. 02:20,KK909vZp
Sharanyuk O.,Danchenko V.,3,0,"['11', '11', '11']","['6', '9', '8']",15.11. 01:55,Ugap9Vv2
Kovpak E.,Kondratenko V.,3,2,"['11', '11', '11', '11', '11']","['13', '9', '13', '7', '6']",15.11. 01:50,OETj33CB
Pereguda O.,Klymenko K.,1,3,"['11', '12', '8', '6']","['8', '14', '11', '11']",15.11. 01:45,IBNYDKQT
Bielokon Y.,Stepanchuk Y.,3,1,"['11', '16', '7', '11']","['9', '14', '11', '8']",15.11. 01:25,j30tABPe
Khairov D.,Yakubov M.,2,3,"['11', '8', '6', '11', '5']","['7', '11', '11', '7', '11']",15.11. 01:20,lxJUE0BN
Melchenko A.,Havryliuk B.,0,3,"['10', '12', '6']","['12', '14', '11']",15.11. 01:20,fuPn4qc5
Sharanyuk O.,Melashenko O.,0,3,"['9', '7', '11']","['11', '11', '13']",15.11. 00:55,8vByBiAk
Kovpak E.,Lutsenko V.,1,3,"['8', '15', '9', '13']","['11', '13', '11', '15']",15.11. 00:50,GlQr5Psa
Semenets S.,Smyk V.,2,3,"['11', '11', '6', '12', '6']","['5', '6', '11', '14', '11']",15.11. 00:45,AoKQFtdH
Kurtenko A.,Tatarnykov V.,2,3,"['11', '11', '7', '5', '7']","['8', '7', '11', '11', '11']",15.11. 00:30,2o09jQS5
Stepanchuk Y.,Portnov H.,0,3,"['5', '7', '6']","['11', '11', '11']",15.11. 00:25,fy7XBXfq
Havryliuk B.,Riadynskyi Y.,0,3,"['13', '8', '10']","['15', '11', '12']",15.11. 00:20,YPzv65Sh
Khairov D.,Klymenko K.,2,3,"['11', '8', '11', '9', '7']","['7', '11', '7', '11', '11']",15.11. 00:20,SMULGMtB
Mytsyk A.,Populovskyi E.,3,0,"['11', '11', '11']","['6', '7', '5']",15.11. 00:00,KMA4i6Da
Bielokon Y.,Danchenko V.,3,1,"['9', '11', '11', '11']","['11', '1', '8', '5']",14.11. 23:55,2uq4TaQG
Melchenko A.,Kondratenko V.,3,0,"['11', '13', '11']","['8', '11', '5']",14.11. 23:50,MkXZ6oDn
Smyk V.,Pereguda O.,3,2,"['7', '11', '11', '11', '11']","['11', '13', '3', '6', '4']",14.11. 23:45,EJQHH2R4
Kurtenko A.,Levytskyi V.,1,3,"['7', '11', '9', '4']","['11', '7', '11', '11']",14.11. 23:30,nDMrnjKM
Sharanyuk O.,Stepanchuk Y.,3,2,"['11', '9', '6', '12', '12']","['4', '11', '11', '10', '10']",14.11. 23:25,Olp0UuBA
Kovpak E.,Havryliuk B.,0,3,"['8', '5', '9']","['11', '11', '11']",14.11. 23:20,SSXV7Rct
Semenets S.,Yakubov M.,3,0,"['11', '11', '11']","['6', '6', '7']",14.11. 23:20,KdRDIrCb
Tatarnykov V.,Mytsyk A.,1,3,"['7', '5', '11', '5']","['11', '11', '7', '11']",14.11. 23:00,tWB0hnbg
Danchenko V.,Melashenko O.,1,3,"['3', '7', '14', '9']","['11', '11', '12', '11']",14.11. 22:55,6DkeVLe4
Kondratenko V.,Lutsenko V.,3,0,"['11', '11', '11']","['7', '6', '5']",14.11. 22:50,QJo4C7kP
Khairov D.,Smyk V.,2,3,"['9', '13', '6', '11', '4']","['11', '11', '11', '9', '11']",14.11. 22:45,t6S9JOdh
Bielokon Y.,Portnov H.,0,3,"['11', '10', '7']","['13', '12', '11']",14.11. 22:30,SMjiW1tb
Levytskyi V.,Populovskyi E.,3,2,"['13', '9', '11', '7', '11']","['11', '11', '7', '11', '8']",14.11. 22:30,Y5CdgSrm
Melchenko A.,Riadynskyi Y.,1,3,"['11', '3', '7', '6']","['8', '11', '11', '11']",14.11. 22:20,l22LmOCO
Yakubov M.,Klymenko K.,3,1,"['11', '11', '12', '11']","['6', '7', '14', '6']",14.11. 22:15,EqdDK4sn
Kurtenko A.,Mytsyk A.,3,0,"['11', '11', '11']","['8', '9', '4']",14.11. 22:00,fFDhf8Tt
Stepanchuk Y.,Danchenko V.,3,2,"['13', '9', '9', '11', '11']","['11', '11', '11', '4', '6']",14.11. 21:55,0GnI0kZF
Havryliuk B.,Kondratenko V.,1,3,"['7', '11', '7', '9']","['11', '2', '11', '11']",14.11. 21:50,tzMnoAZS
Semenets S.,Pereguda O.,1,3,"['11', '12', '9', '4']","['2', '14', '11', '11']",14.11. 21:45,zgc9LpSu
Tatarnykov V.,Levytskyi V.,3,1,"['12', '8', '11', '11']","['10', '11', '9', '8']",14.11. 21:30,lYzQblLP
Sharanyuk O.,Portnov H.,3,1,"['11', '4', '11', '11']","['5', '11', '8', '2']",14.11. 21:25,nDrE1VJ9
Kovpak E.,Riadynskyi Y.,1,3,"['6', '11', '10', '8']","['11', '4', '12', '11']",14.11. 21:20,AB3Hl4cI
Smyk V.,Yakubov M.,0,3,"['4', '7', '6']","['11', '11', '11']",14.11. 21:15,Qcf53ikc
Kurtenko A.,Populovskyi E.,0,3,"['10', '6', '7']","['12', '11', '11']",14.11. 21:00,zVWLaU5J
Bielokon Y.,Melashenko O.,1,3,"['11', '9', '7', '6']","['9', '11', '11', '11']",14.11. 20:55,4lg92B43
Melchenko A.,Lutsenko V.,3,2,"['11', '6', '11', '7', '11']","['4', '11', '9', '11', '8']",14.11. 20:50,Gl4DkprC
Khairov D.,Pereguda O.,1,3,"['11', '7', '7', '15']","['9', '11', '11', '17']",14.11. 20:45,xr1Nv8Cd
Levytskyi V.,Mytsyk A.,2,3,"['6', '4', '11', '11', '5']","['11', '11', '9', '9', '11']",14.11. 20:30,MRrvyoTI
Semenets S.,Klymenko K.,0,3,"['7', '6', '10']","['11', '11', '12']",14.11. 20:15,bi2Julcj
Tatarnykov V.,Populovskyi E.,1,3,"['11', '10', '8', '9']","['7', '12', '11', '11']",14.11. 20:00,rypzxRDC
Lykhytskyi O.,Havrysh D.,1,3,"['11', '2', '7', '7']","['5', '11', '11', '11']",14.11. 19:25,8Gjiqomq
Sulim A.,Vlasenko V.,1,3,"['7', '9', '11', '8']","['11', '11', '9', '11']",14.11. 19:05,ja8sf211
Dukhovenko O.,Kovalchuk O.,2,3,"['11', '6', '11', '3', '3']","['6', '11', '6', '11', '11']",14.11. 18:55,xY3PmRvS
Kyi Y.,Tkachov S.,3,1,"['11', '11', '6', '11']","['7', '9', '11', '3']",14.11. 18:35,MP3werne
Shyndel I.,Mishchenko O.,0,3,"['8', '10', '3']","['11', '12', '11']",14.11. 18:25,bs5Ll7PL
Makarenko R.,Kaminskiy S.,3,0,"['11', '11', '11']","['7', '7', '8']",14.11. 18:05,rZ4ZeOWl
Havrysh D.,Kovalchuk O.,1,3,"['7', '12', '6', '5']","['11', '10', '11', '11']",14.11. 17:55,GIFGkmAF
Vlasenko V.,Tkachov S.,1,3,"['6', '11', '10', '9']","['11', '9', '12', '11']",14.11. 17:35,0AFUd4Hr
Mishchenko O.,Lykhytskyi O.,3,0,"['11', '11', '11']","['3', '6', '7']",14.11. 17:25,2FBCjTf9
Kaminskiy S.,Sulim A.,3,1,"['6', '11', '11', '14']","['11', '7', '9', '12']",14.11. 17:05,QHO21p9R
Shyndel I.,Dukhovenko O.,3,1,"['9', '13', '11', '11']","['11', '11', '9', '9']",14.11. 16:55,8hC8i9u3
Makarenko R.,Kyi Y.,3,1,"['11', '8', '12', '11']","['9', '11', '10', '7']",14.11. 16:35,WfPb2QgL
Mishchenko O.,Kovalchuk O.,0,3,"['6', '6', '7']","['11', '11', '11']",14.11. 16:25,U1D4hkQd
Kaminskiy S.,Tkachov S.,0,3,"['10', '3', '5']","['12', '11', '11']",14.11. 16:05,h4Qf36vF
Dukhovenko O.,Havrysh D.,3,0,"['12', '11', '11']","['10', '4', '7']",14.11. 15:55,hpULT5md
Kyi Y.,Vlasenko V.,3,1,"['11', '11', '9', '11']","['9', '6', '11', '8']",14.11. 15:35,zTVk4nP8
Shyndel I.,Lykhytskyi O.,3,1,"['5', '11', '13', '11']","['11', '8', '11', '6']",14.11. 15:25,EgVHUoYk
Makarenko R.,Sulim A.,3,1,"['11', '7', '11', '11']","['8', '11', '5', '3']",14.11. 15:05,dxXo5S92
Mishchenko O.,Dukhovenko O.,2,3,"['11', '7', '11', '11', '8']","['6', '11', '4', '13', '11']",14.11. 14:55,KWVDVRIq
Kaminskiy S.,Kyi Y.,0,3,"['8', '6', '6']","['11', '11', '11']",14.11. 14:35,rZr4tqX1
Lykhytskyi O.,Kovalchuk O.,3,1,"['12', '5', '11', '11']","['10', '11', '7', '4']",14.11. 14:25,bTPnz8AS
Sulim A.,Tkachov S.,0,3,"['10', '5', '7']","['12', '11', '11']",14.11. 14:05,UVv0sPHe
Shyndel I.,Havrysh D.,0,3,"['7', '8', '7']","['11', '11', '11']",14.11. 13:55,G4zryleM
Makarenko R.,Vlasenko V.,1,3,"['11', '8', '8', '9']","['7', '11', '11', '11']",14.11. 13:35,n7ker52k
Dukhovenko O.,Lykhytskyi O.,3,2,"['11', '7', '9', '11', '11']","['7', '11', '11', '8', '8']",14.11. 13:25,z9kvIgWg
Kyi Y.,Sulim A.,2,3,"['11', '11', '4', '11', '9']","['13', '8', '11', '6', '11']",14.11. 13:05,4lwiFiGC
Mishchenko O.,Havrysh D.,1,3,"['9', '11', '8', '7']","['11', '8', '11', '11']",14.11. 12:55,M5ozJZGm
Diachenko V.,Yurchenko K.,1,3,"['8', '11', '8', '7']","['11', '8', '11', '11']",14.11. 12:50,URK1FfBl
Kaminskiy S.,Vlasenko V.,2,3,"['7', '11', '11', '6', '7']","['11', '7', '2', '11', '11']",14.11. 12:35,dOwmGX06
Shyndel I.,Kovalchuk O.,3,0,"['11', '11', '11']","['8', '6', '1']",14.11. 12:25,SrnWJF1s
Zholubak M.,Chornobab V.,3,0,"['11', '11', '12']","['9', '3', '10']",14.11. 12:20,GOGcGzdr
Makarenko R.,Tkachov S.,2,3,"['7', '11', '11', '6', '9']","['11', '7', '6', '11', '11']",14.11. 12:05,IXvqHDo0
Sokolovskyi S.,Ivashkin O.,3,0,"['11', '11', '11']","['3', '7', '5']",14.11. 11:50,bqUVKGmR
Gomilko O.,Tytskyi M.,0,3,"['11', '12', '3']","['13', '14', '11']",14.11. 11:25,ITS6Ktgo
Yurchenko K.,Chornobab V.,0,3,"['8', '7', '9']","['11', '11', '11']",14.11. 11:20,KhVRLdYK
Liushnia O.,Kostuk B.,3,1,"['11', '11', '9', '11']","['6', '9', '11', '7']",14.11. 11:00,8K0wx9OI
Ivashkin O.,Diachenko V.,0,3,"['9', '8', '12']","['11', '11', '14']",14.11. 10:50,vsEUMxJE
Yatsenko S.,Troian A.,0,3,"['5', '8', '9']","['11', '11', '11']",14.11. 10:50,CAxhQBP6
Rehotun D.,Shapoval A.,2,3,"['11', '11', '4', '12', '8']","['7', '13', '11', '10', '11']",14.11. 10:35,xEyvxUuG
Tatarnykov V.,Lutsenko V.,2,3,"['9', '11', '9', '12', '8']","['11', '9', '11', '10', '11']",14.11. 10:30,bNhe8w4L
Marchuk M.,Scherbak A.,2,3,"['11', '5', '12', '12', '11']","['9', '11', '10', '14', '13']",14.11. 10:25,Ec1Zxk9C
Sokolovskyi S.,Zholubak M.,3,1,"['11', '8', '11', '11']","['9', '11', '5', '5']",14.11. 10:20,0jFQNI38
Lymarenko O.,Burdelnyi S.,3,2,"['7', '11', '9', '11', '11']","['11', '8', '11', '8', '8']",14.11. 10:15,b7YmRiA0
Khakhamidi P.,Kosarev S.,3,1,"['7', '11', '11', '11']","['11', '9', '6', '5']",14.11. 10:05,8vXZxAQ9
Kolesnykov V.,Populovskyi E.,3,1,"['11', '10', '11', '11']","['9', '12', '8', '8']",14.11. 10:00,0xzh9JlF
Tytskyi M.,Kostuk B.,0,3,"['8', '11', '3']","['11', '13', '11']",14.11. 09:55,z72VwVg6
Ivashkin O.,Chornobab V.,1,3,"['11', '10', '10', '4']","['9', '12', '12', '11']",14.11. 09:50,nmRraZQ7
Dynaburg L.,Kovalchuk P.,1,3,"['6', '11', '7', '7']","['11', '8', '11', '11']",14.11. 09:45,4pZqSXff
Balakiriev M.,Oranskyi I.,3,1,"['12', '12', '12', '11']","['14', '10', '10', '7']",14.11. 09:35,UmYVwjB3
Riadynskyi Y.,Mytsyk A.,3,1,"['2', '11', '11', '11']","['11', '6', '6', '6']",14.11. 09:30,6FzlAaZ8
Scherbak A.,Gomilko O.,0,3,"['4', '5', '7']","['11', '11', '11']",14.11. 09:25,IV7QvBv0
Zholubak M.,Yurchenko K.,3,0,"['11', '11', '11']","['7', '7', '4']",14.11. 09:20,YqNv0FB1
Troian A.,Burdelnyi S.,3,2,"['9', '8', '11', '11', '11']","['11', '11', '6', '5', '5']",14.11. 09:15,QgztTDul
Shapoval A.,Kosarev S.,3,2,"['7', '11', '11', '10', '11']","['11', '8', '3', '12', '6']",14.11. 09:05,nPrRvWec
Lutsenko V.,Populovskyi E.,3,0,"['12', '11', '11']","['10', '4', '6']",14.11. 09:00,SOypBuK2
Marchuk M.,Liushnia O.,3,1,"['11', '11', '10', '11']","['8', '8', '12', '5']",14.11. 08:55,vu9MuiPg
Sokolovskyi S.,Diachenko V.,3,1,"['11', '11', '12', '11']","['8', '9', '14', '5']",14.11. 08:50,jLXZ0ede
Kovalchuk P.,Yatsenko S.,3,0,"['11', '11', '11']","['9', '7', '7']",14.11. 08:45,8IuyUgQs
Oranskyi I.,Rehotun D.,2,3,"['9', '11', '11', '13', '6']","['11', '13', '7', '11', '11']",14.11. 08:35,YLvNuCti
Mytsyk A.,Tatarnykov V.,3,1,"['11', '11', '8', '13']","['9', '4', '11', '11']",14.11. 08:30,j7h1nds2
Scherbak A.,Kostuk B.,1,3,"['6', '8', '11', '9']","['11', '11', '7', '11']",14.11. 08:25,pI9ItX9m
Ivashkin O.,Zholubak M.,0,3,"['9', '7', '5']","['11', '11', '11']",14.11. 08:20,CUYV1ysk
Dynaburg L.,Lymarenko O.,1,3,"['5', '12', '12', '8']","['11', '14', '10', '11']",14.11. 08:15,69g9YZHQ
Balakiriev M.,Khakhamidi P.,3,1,"['11', '7', '11', '11']","['5', '11', '6', '8']",14.11. 08:05,KIjuHS3j
Riadynskyi Y.,Kolesnykov V.,1,3,"['4', '7', '11', '10']","['11', '11', '7', '12']",14.11. 08:00,CGgcmxSe
Liushnia O.,Tytskyi M.,3,1,"['5', '11', '11', '11']","['11', '6', '9', '8']",14.11. 07:55,WE5EsDfs
Diachenko V.,Chornobab V.,3,2,"['7', '9', '11', '11', '11']","['11', '11', '5', '8', '8']",14.11. 07:50,reUR2HRr
Kovalchuk P.,Burdelnyi S.,3,2,"['11', '6', '11', '9', '11']","['4', '11', '7', '11', '8']",14.11. 07:45,Cnf5ZF2K
Oranskyi I.,Kosarev S.,1,3,"['11', '9', '9', '10']","['6', '11', '11', '12']",14.11. 07:35,tSiyI8lp
Mytsyk A.,Populovskyi E.,3,0,"['11', '11', '11']","['2', '8', '5']",14.11. 07:30,IgfglICk
Marchuk M.,Gomilko O.,2,3,"['12', '11', '9', '13', '1']","['14', '7', '11', '11', '11']",14.11. 07:25,QXSongnQ
Sokolovskyi S.,Yurchenko K.,3,1,"['12', '11', '9', '11']","['10', '9', '11', '5']",14.11. 07:20,tnr07cJR
Lymarenko O.,Troian A.,3,1,"['11', '4', '11', '11']","['8', '11', '9', '6']",14.11. 07:15,0Cj1zdmE
Khakhamidi P.,Shapoval A.,3,1,"['11', '11', '9', '11']","['5', '9', '11', '7']",14.11. 07:05,xbmGMltT
Kolesnykov V.,Lutsenko V.,3,1,"['11', '11', '3', '11']","['3', '8', '11', '1']",14.11. 07:00,4jjkkbcq
Scherbak A.,Liushnia O.,3,2,"['9', '7', '11', '11', '11']","['11', '11', '8', '7', '7']",14.11. 06:55,nsUsmZWJ
Zholubak M.,Diachenko V.,3,1,"['11', '11', '10', '11']","['6', '3', '12', '9']",14.11. 06:50,Mmz0HMuq
Dynaburg L.,Yatsenko S.,1,3,"['10', '10', '15', '8']","['12', '12', '13', '11']",14.11. 06:45,b7CIBCAD
Balakiriev M.,Rehotun D.,0,3,"['10', '5', '10']","['12', '11', '12']",14.11. 06:35,b7lCNUQM
Riadynskyi Y.,Tatarnykov V.,3,0,"['11', '11', '12']","['9', '8', '10']",14.11. 06:30,OhxL6QSG
Gomilko O.,Kostuk B.,3,1,"['11', '13', '9', '11']","['3', '11', '11', '8']",14.11. 06:25,YPQ0OkfJ
Ivashkin O.,Yurchenko K.,1,3,"['11', '7', '8', '10']","['7', '11', '11', '12']",14.11. 06:20,UerYL2XR
Kovalchuk P.,Lymarenko O.,1,3,"['6', '11', '13', '7']","['11', '8', '15', '11']",14.11. 06:15,KGDEChe7
Oranskyi I.,Khakhamidi P.,3,2,"['9', '11', '11', '12', '11']","['11', '13', '8', '10', '4']",14.11. 06:05,4pk8OABG
Mytsyk A.,Kolesnykov V.,1,3,"['8', '10', '12', '9']","['11', '12', '10', '11']",14.11. 06:00,p2wH76DA
Marchuk M.,Tytskyi M.,1,3,"['7', '10', '11', '8']","['11', '12', '5', '11']",14.11. 05:55,fZRdPVvD
Sokolovskyi S.,Chornobab V.,3,0,"['11', '11', '11']","['4', '3', '3']",14.11. 05:50,j5qUMrIL
Yatsenko S.,Burdelnyi S.,1,3,"['11', '5', '7', '5']","['8', '11', '11', '11']",14.11. 05:45,js9ADYu1
Rehotun D.,Kosarev S.,0,3,"['9', '10', '8']","['11', '12', '11']",14.11. 05:35,jso4PjdA
Tatarnykov V.,Populovskyi E.,1,3,"['11', '10', '9', '10']","['5', '12', '11', '12']",14.11. 05:30,xxvD8nb4
Liushnia O.,Gomilko O.,3,1,"['7', '11', '11', '15']","['11', '8', '6', '13']",14.11. 05:25,jJO2yrXE
Dynaburg L.,Troian A.,2,3,"['11', '3', '11', '5', '2']","['6', '11', '9', '11', '11']",14.11. 05:15,CjA6EEQf
Balakiriev M.,Shapoval A.,1,3,"['5', '8', '11', '3']","['11', '11', '9', '11']",14.11. 05:05,8IeaQWt4
Riadynskyi Y.,Lutsenko V.,1,3,"['11', '5', '7', '8']","['2', '11', '11', '11']",14.11. 05:00,bou99Srb
Scherbak A.,Tytskyi M.,1,3,"['10', '6', '13', '9']","['12', '11', '11', '11']",14.11. 04:55,YsUcxOH8
Lymarenko O.,Yatsenko S.,3,0,"['11', '11', '13']","['6', '3', '11']",14.11. 04:45,tlsCEKP1
Khakhamidi P.,Rehotun D.,3,0,"['12', '14', '11']","['10', '12', '7']",14.11. 04:35,URdeRCRc
Kolesnykov V.,Tatarnykov V.,3,2,"['11', '16', '11', '3', '11']","['9', '18', '9', '11', '7']",14.11. 04:30,8tfPNO2F
